title,runtime,audience_score,movie_score,tomatometer_count,user_rating_count,genre_Action,genre_Adventure,genre_Comedy,genre_Fantasy,genre_Horror,genre_Romance,genre_Sci-fi,genre_Special Interest,genre_Western,genre_FamilyKids,genre_AnimationManga,genre_FitnessSports,genre_DramaTele,genre_MusicalPerfarts,genre_ClassicsCult,genre_ArthouseInter,genre_ThrillMysSusp,genre_HistDocument,G,NC17,NR,PG,PG-13,R,ss_mean,ss_median,ss_p25,ss_p75,ss_std,ss_count,domestic_gross,domestic_opening,foreign_gross,markets,total_gross,markets_missing,audience_score_positive,movie_score_positive
Why Him?,111.0,51.0,39,153,22228.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5163398692810458,1.0,0.0,1.0,0.5013741008389725,153.0,60323786.0,11002986.0,57778939.0,60.0,118102725.0,0.0,False,False
Sing,108.0,72.0,72,179,39298.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7988826815642458,1.0,1.0,1.0,0.40195992125321706,179.0,270395425.0,35258145.0,363756254.0,66.0,634151679.0,0.0,True,True
Julieta,96.0,74.0,84,192,4873.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.8385416666666666,1.0,1.0,1.0,0.3689151470045033,192.0,1490948.0,64044.0,20977096.0,40.0,22468044.0,0.0,True,True
Collateral Beauty,94.0,64.0,14,179,22154.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5027932960893855,1.0,0.0,1.0,0.5013947028486566,179.0,31016021.0,7102085.0,57512259.0,41.0,88528280.0,0.0,True,False
Miss Sloane,132.0,71.0,76,188,9743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8138297872340425,1.0,1.0,1.0,0.3902833370413693,188.0,3500605.0,59797.0,5600941.0,21.0,9101546.0,0.0,True,True
Fire at Sea (Fuocoammare),108.0,65.0,94,90,2304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4022409138923946,90.0,120933.0,0.0,1057444.0,13.0,1178377.0,0.0,True,True
Patriots Day,130.0,86.0,80,229,25874.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8427947598253275,1.0,1.0,1.0,0.36479152514076496,229.0,31886361.0,161306.0,18663548.0,56.0,50549909.0,0.0,True,True
The Discovery,101.0,44.0,45,60,1246.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5833333333333334,1.0,0.0,1.0,0.4971671160112441,60.0,8251071.0,3101563.0,0.0,,8251071.0,1.0,False,False
Arsenal,92.0,17.0,3,30,274.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.0,0.0,1.0,0.46609159969939895,30.0,0.0,0.0,41037.0,,41037.0,1.0,False,False
Tower,82.0,89.0,99,97,3287.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.865979381443299,1.0,1.0,1.0,0.3424442162412929,97.0,101987.0,0.0,0.0,,101987.0,1.0,True,True
From Nowhere,89.0,75.0,92,13,129.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6153846153846154,1.0,0.0,1.0,0.5063696835418333,13.0,8109.0,5408.0,0.0,,8109.0,1.0,True,True
Bakery in Brooklyn (My Bakery in Brooklyn),100.0,16.0,43,7,109.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8571428571428571,1.0,1.0,1.0,0.3779644730092273,7.0,0.0,0.0,795363.0,,795363.0,1.0,False,False
A Kind of Murder,95.0,14.0,33,15,484.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,1.0,0.5,1.0,0.4577377082170635,15.0,2915.0,978.0,88234.0,,91149.0,1.0,False,False
Is That a Gun in Your Pocket?,97.0,92.0,0,11,379.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09090909090909093,0.0,0.0,0.0,0.30151134457776363,11.0,39928.0,10422.0,0.0,,39928.0,1.0,True,False
The Brooklyn Banker,98.0,92.0,20,5,92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4,0.0,0.0,1.0,0.5477225575051661,5.0,0.0,0.0,0.0,,0.0,1.0,True,False
20th Century Women,118.0,74.0,89,217,12822.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8294930875576036,1.0,1.0,1.0,0.3769470701597201,217.0,5664764.0,111200.0,1550042.0,12.0,7214806.0,0.0,True,True
Silence,161.0,69.0,83,268,25142.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6828358208955224,1.0,0.0,1.0,0.4662426301537985,268.0,7100177.0,130880.0,16637346.0,34.0,23737523.0,0.0,True,True
Stray Bullets,83.0,15.0,75,8,72.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75,1.0,0.75,1.0,0.4629100498862757,8.0,0.0,0.0,0.0,,0.0,1.0,False,True
Deidra & Laney Rob a Train,90.0,57.0,92,24,233.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7083333333333334,1.0,0.0,1.0,0.4643056214875365,24.0,,,,,,,False,True
Bokeh,104.0,24.0,45,20,520.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7,1.0,0.0,1.0,0.4701623459816273,20.0,5200.0,5200.0,0.0,,5200.0,1.0,False,False
The Most Hated Woman In America,91.0,39.0,40,20,241.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.0,1.0,0.512989176042577,20.0,,,,,,,False,False
Dig Two Graves,85.0,39.0,76,25,614.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.72,1.0,0.0,1.0,0.458257569495584,25.0,,,,,,,False,True
Chimes at Midnight,115.0,85.0,98,44,2448.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9545454545454546,1.0,1.0,1.0,0.21070705494148545,44.0,126724.0,20480.0,0.0,,126724.0,1.0,True,True
Indigo Children,72.0,65.0,20,5,122.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4,0.0,0.0,1.0,0.5477225575051661,5.0,2621.0,1829.0,0.0,,2621.0,1.0,True,False
Now You See Me 2,115.0,53.0,34,188,66854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5957446808510638,1.0,0.0,1.0,0.492057753581077,188.0,65075540.0,22383146.0,269822066.0,68.0,334897606.0,0.0,False,False
Clown,99.0,37.0,46,24,4791.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5416666666666666,1.0,0.0,1.0,0.5089773777040515,24.0,55007.0,26920.0,4326596.0,13.0,4381603.0,0.0,False,False
The Jungle Book,111.0,86.0,95,315,94364.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9015873015873016,1.0,1.0,1.0,0.29834579149571544,315.0,364001123.0,103261464.0,602549477.0,60.0,966550600.0,0.0,True,True
Ratchet & Clank,94.0,42.0,22,79,9576.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5443037974683544,1.0,0.0,1.0,0.5012156594651515,79.0,8821329.0,4869278.0,4564408.0,25.0,13385737.0,0.0,False,False
The Nice Guys,116.0,79.0,93,299,55809.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.842809364548495,1.0,1.0,1.0,0.3645906048895885,299.0,36261763.0,11203270.0,26526455.0,32.0,62788218.0,0.0,True,True
Me Before You,110.0,73.0,55,173,30496.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7283236994219653,1.0,0.0,1.0,0.4461151032045038,173.0,56245075.0,18723269.0,152069111.0,37.0,208314186.0,0.0,True,False
The Huntsman: Winter's War,121.0,45.0,18,211,45089.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4597156398104265,0.0,0.0,1.0,0.4995597249120785,211.0,48390190.0,19445035.0,116599148.0,55.0,164989338.0,0.0,False,False
Hockney,112.0,67.0,85,46,327.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8913043478260869,1.0,1.0,1.0,0.3146963876899777,46.0,120745.0,0.0,355099.0,,475844.0,1.0,True,True
Equals,101.0,42.0,35,82,3005.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6585365853658537,1.0,0.0,1.0,0.4771187236136978,82.0,33258.0,9206.0,2051370.0,23.0,2084628.0,0.0,False,False
"What Happened, Miss Simone?",102.0,85.0,89,45,1736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8888888888888888,1.0,1.0,1.0,0.3178208630818641,45.0,,,,,,,True,True
Wiener-Dog,90.0,41.0,74,111,3426.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8018018018018018,1.0,1.0,1.0,0.4004501971036602,111.0,477453.0,24311.0,257276.0,6.0,734729.0,0.0,False,True
Beautiful Something,92.0,49.0,57,7,80.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,1.0,0.0,1.0,0.5345224838248488,7.0,,,,,,,False,False
Downriver,99.0,56.0,89,9,96.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8888888888888888,1.0,1.0,1.0,0.3333333333333333,9.0,,,,,,,False,True
The Man Who Knew Infinity,108.0,71.0,62,127,10884.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7165354330708661,1.0,0.0,1.0,0.4524648157026344,127.0,3866794.0,80325.0,8385890.0,37.0,12252684.0,0.0,True,False
Sunset Song,135.0,50.0,81,114,2592.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.8596491228070176,1.0,1.0,1.0,0.3488842641593123,114.0,159714.0,12995.0,1142768.0,7.0,1302482.0,0.0,False,True
Klown Forever (Klovn Forever),99.0,47.0,59,17,110.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.5882352941176471,1.0,0.0,1.0,0.5072996561958923,17.0,5700.0,860.0,7579869.0,,7585569.0,1.0,False,False
Maggie's Plan,98.0,52.0,86,177,8084.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8192090395480226,1.0,1.0,1.0,0.3859366503710686,177.0,3351735.0,63308.0,2532156.0,21.0,5883891.0,0.0,False,True
The Intervention,90.0,49.0,78,50,2215.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.78,1.0,1.0,1.0,0.4184519575964803,50.0,32919.0,23316.0,0.0,,32919.0,1.0,False,True
Weiner,96.0,83.0,96,170,7877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7411764705882353,1.0,0.0,1.0,0.4392823942844716,170.0,1676108.0,84173.0,39847.0,,1715955.0,1.0,True,True
Jane Wants a Boyfriend,101.0,63.0,29,7,234.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8571428571428571,1.0,1.0,1.0,0.3779644730092273,7.0,,,,,,,True,False
Love & Friendship,94.0,60.0,97,203,20128.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8472906403940886,1.0,1.0,1.0,0.36059638343118106,203.0,14016568.0,133513.0,7385381.0,23.0,21401949.0,0.0,True,True
I Am Not a Serial Killer,104.0,61.0,93,56,4258.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.9107142857142856,1.0,1.0,1.0,0.28773635118317564,56.0,0.0,0.0,21148.0,,21148.0,1.0,True,True
Sundown,103.0,48.0,9,11,166.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4545454545454545,0.0,0.0,1.0,0.5222329678670935,11.0,0.0,0.0,229963.0,,229963.0,1.0,False,False
Billionaire Ransom (Take Down),107.0,29.0,20,5,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,33289.0,,33289.0,1.0,False,False
Citizen Soldier,95.0,67.0,86,7,317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7142857142857143,1.0,0.5,1.0,0.4879500364742666,7.0,0.0,0.0,0.0,,0.0,1.0,True,True
XOXO,120.0,53.0,71,7,512.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857142857143,1.0,0.5,1.0,0.4879500364742666,7.0,782641.0,0.0,0.0,,782641.0,1.0,False,True
Ace the Case: Manhattan Mystery,94.0,50.0,20,5,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6,1.0,0.0,1.0,0.5477225575051661,5.0,,,,,,,False,False
Floyd Norman: An Animated Life,94.0,75.0,93,14,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9285714285714286,1.0,1.0,1.0,0.2672612419124244,14.0,,,,,,,True,True
Kampai! For the Love of Sake,95.0,44.0,33,9,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7777777777777778,1.0,1.0,1.0,0.4409585518440984,9.0,,,,,,,False,False
The Neighbor,87.0,36.0,67,6,208.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,1.0,0.25,1.0,0.5163977794943222,6.0,0.0,0.0,0.0,,0.0,1.0,False,False
Resistance,92.0,16.0,65,17,379.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.7647058823529411,1.0,1.0,1.0,0.4372373160976031,17.0,0.0,0.0,7641336.0,,7641336.0,1.0,False,False
Solace,102.0,43.0,25,51,5060.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4901960784313725,0.0,0.0,1.0,0.5048781642974013,51.0,0.0,0.0,22354572.0,27.0,22354572.0,0.0,False,False
Passengers,116.0,63.0,30,269,54827.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4944237918215613,0.0,0.0,1.0,0.5009008142342095,269.0,100014699.0,14869736.0,203129453.0,61.0,303144152.0,0.0,True,False
Moana,103.0,89.0,96,270,68932.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8888888888888888,1.0,1.0,1.0,0.3148532830365748,270.0,248757044.0,56631401.0,442088495.0,51.0,690845539.0,0.0,True,True
I Am Michael,102.0,37.0,64,36,3578.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8888888888888888,1.0,1.0,1.0,0.3187276291558383,36.0,0.0,0.0,3995.0,,3995.0,1.0,False,False
The Brand New Testament (Le tout nouveau testament),112.0,68.0,82,77,2820.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7532467532467533,1.0,1.0,1.0,0.4339489466650291,77.0,127910.0,10422.0,15581742.0,26.0,15709652.0,0.0,True,True
Man Down,90.0,58.0,15,54,3672.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5740740740740741,1.0,0.0,1.0,0.4991257206110918,54.0,0.0,0.0,167085.0,,167085.0,1.0,False,False
Tanna,104.0,76.0,92,38,762.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.8421052631578947,1.0,1.0,1.0,0.369537021476632,38.0,46654.0,5711.0,55571.0,,102225.0,1.0,True,True
Jackie,95.0,60.0,87,339,28297.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8731563421828908,1.0,1.0,1.0,0.333289693605284,339.0,13960394.0,278715.0,10310005.0,15.0,24270399.0,0.0,True,True
The Eyes of My Mother,77.0,57.0,78,96,3247.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6458333333333334,1.0,0.0,1.0,0.4807705802950019,96.0,27099.0,8908.0,2440.0,,29539.0,1.0,False,True
Incarnate,,23.0,18,34,3303.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.35294117647058826,0.0,0.0,1.0,0.4850712500726659,34.0,4799774.0,2534884.0,1542081.0,27.0,6341855.0,0.0,False,False
The Love Witch,120.0,60.0,95,109,2284.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.8532110091743119,1.0,1.0,1.0,0.35553007044241275,109.0,228894.0,17980.0,17324.0,,246218.0,1.0,True,True
Always Shine,85.0,53.0,91,46,662.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.9347826086956522,1.0,1.0,1.0,0.249637418228338,46.0,17102.0,4211.0,0.0,,17102.0,1.0,False,True
Johnny Frank Garrett's Last Word,95.0,42.0,50,6,63.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,1.0,0.25,1.0,0.5163977794943222,6.0,0.0,0.0,263360.0,,263360.0,1.0,False,False
"Mother, May I Sleep with Danger?",120.0,18.0,62,13,81.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.5384615384615384,1.0,0.0,1.0,0.5188745216627708,13.0,,,,,,,False,False
Being 17 (Quand on a 17 ans),114.0,74.0,95,40,602.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.875,1.0,1.0,1.0,0.33493206352854177,40.0,52713.0,8838.0,1998053.0,9.0,2050766.0,0.0,True,True
Lavender,92.0,24.0,35,20,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.65,1.0,0.0,1.0,0.4893604849295929,20.0,6765081.0,149224.0,13656049.0,13.0,20421130.0,0.0,False,False
Fences,133.0,75.0,92,256,36114.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8046875,1.0,1.0,1.0,0.3972176516031204,256.0,57682904.0,129462.0,6731857.0,15.0,64414761.0,0.0,True,True
Elle,130.0,73.0,91,235,11871.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.8680851063829788,1.0,1.0,1.0,0.33912052100792306,235.0,25568251.0,260382.0,21783000.0,47.0,47351251.0,0.0,True,True
Cold War 2,114.0,57.0,56,9,506.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.7777777777777778,1.0,1.0,1.0,0.4409585518440984,9.0,560824.0,157385.0,102636677.0,6.0,103197501.0,0.0,False,False
New Life,88.0,62.0,29,7,179.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,,0.0,1.0,True,False
La Leyenda del Chupacabras,81.0,,25,8,,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,0.0,0.0,5138140.0,,5138140.0,1.0,False,False
Trespass Against Us,99.0,26.0,57,68,1295.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7941176470588235,1.0,1.0,1.0,0.4073512375440995,68.0,5711.0,1620.0,511486.0,10.0,517197.0,0.0,False,False
Contract to Kill,90.0,19.0,0,5,141.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,0.4472135954999579,5.0,0.0,0.0,7048.0,,7048.0,1.0,False,False
The Red Pill,117.0,92.0,29,7,1446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8571428571428571,1.0,1.0,1.0,0.3779644730092273,7.0,,,,,,,True,False
Creepy (Kuripi: Itsuwari no rinjin),130.0,59.0,91,47,291.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7659574468085106,1.0,1.0,1.0,0.4279763279438432,47.0,0.0,0.0,5054326.0,,5054326.0,1.0,True,True
The Grace of Jake,90.0,78.0,80,5,136.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6,1.0,0.0,1.0,0.5477225575051661,5.0,23078.0,4784.0,0.0,,23078.0,1.0,True,True
100 Streets,93.0,36.0,41,39,1540.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6410256410256411,1.0,0.0,1.0,0.4859705149805895,39.0,0.0,0.0,309.0,,309.0,1.0,False,False
The C Word,89.0,94.0,100,5,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4472135954999579,5.0,47896.0,23425.0,1987281.0,5.0,2035177.0,0.0,True,True
Burning Sands,96.0,62.0,88,26,306.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7692307692307693,1.0,1.0,1.0,0.4296689244236597,26.0,0.0,0.0,0.0,,0.0,1.0,True,True
The Institute,90.0,13.0,0,5,175.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0.0,0.0,0.0,0.4472135954999579,5.0,0.0,0.0,31634.0,,31634.0,1.0,False,False
Amy Schumer: The Leather Special,57.0,5.0,50,8,716.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.625,1.0,0.0,1.0,0.5175491695067657,8.0,,,,,,,False,False
The Angry Birds Movie,95.0,46.0,43,157,29284.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5668789808917197,1.0,0.0,1.0,0.4970926415014128,157.0,107509366.0,38155177.0,244824563.0,77.0,352333929.0,0.0,False,False
A Hologram for the King,90.0,55.0,72,145,10187.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7172413793103448,1.0,0.0,1.0,0.4519010504380059,145.0,4212494.0,1138578.0,4957013.0,22.0,9169507.0,0.0,False,True
Little White Lie,65.0,78.0,80,5,127.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.8,1.0,1.0,1.0,0.4472135954999579,5.0,0.0,0.0,22894717.0,,22894717.0,1.0,True,True
Sea Fog (Haemoo),111.0,64.0,77,13,150.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.9230769230769232,1.0,1.0,1.0,0.2773500981126145,13.0,0.0,0.0,11418310.0,,11418310.0,1.0,True,True
The Bronze,100.0,44.0,35,97,4935.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5670103092783505,1.0,0.0,1.0,0.4980632593449133,97.0,615816.0,386328.0,0.0,,615816.0,1.0,False,False
God's Not Dead 2,120.0,62.0,8,38,13248.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3684210526315789,0.0,0.0,1.0,0.4888515295293514,38.0,20774575.0,7623662.0,3713273.0,20.0,24487848.0,0.0,True,False
Sun Choke,90.0,44.0,88,25,508.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.76,1.0,1.0,1.0,0.4358898943540674,25.0,,,,,,,False,True
Louder Than Bombs,105.0,52.0,73,126,3080.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8015873015873016,1.0,1.0,1.0,0.400396628753865,126.0,163807.0,24259.0,996917.0,21.0,1160724.0,0.0,False,True
April and the Extraordinary World (Avril et le monde truqué),105.0,76.0,96,56,3384.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8214285714285714,1.0,1.0,1.0,0.386459117308221,56.0,,,,,,,True,True
Keanu,98.0,55.0,77,173,24190.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7167630057803468,1.0,0.0,1.0,0.4518784262518439,173.0,20591853.0,9453224.0,59480.0,,20651333.0,1.0,False,True
Parched,116.0,66.0,86,22,255.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9090909090909092,1.0,1.0,1.0,0.29424494316824984,22.0,0.0,0.0,1384433.0,,1384433.0,1.0,True,True
Fathers And Daughters,116.0,58.0,28,50,2365.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.62,1.0,0.0,1.0,0.4903143514780146,50.0,0.0,0.0,5587709.0,27.0,5587709.0,0.0,False,False
Disorder (Maryland),101.0,52.0,72,78,2275.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.8076923076923077,1.0,1.0,1.0,0.3966644140109588,78.0,51879.0,11699.0,409118.0,5.0,460997.0,0.0,False,True
Enemy Territory (Septembers Of Shiraz),110.0,43.0,31,13,243.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8461538461538461,1.0,1.0,1.0,0.3755338080994053,13.0,,,,,,,False,False
11 Minutes (11 Minut),81.0,36.0,72,18,158.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0.7222222222222222,1.0,0.25,1.0,0.4608885989624768,18.0,0.0,0.0,571697.0,,571697.0,1.0,False,True
High-Rise,112.0,36.0,59,213,11983.0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6948356807511737,1.0,0.0,1.0,0.4615617420668082,213.0,346472.0,79887.0,3942602.0,11.0,4289074.0,0.0,False,False
